EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183753.500,196223.100,323115.800,325604.500,187101.800,193089.400,155589.700,191068.000,0.000
183777.700,196236.700,322803.400,325378.200,187117.500,193108.300,155622.100,191077.700,0.000
183765.900,196224.700,322765.700,325358.500,187101.900,193105.100,155611.200,191067.200,0.000
183774.100,196213.500,322735.300,325342.200,187058.500,193074.900,155610.900,191067.000,0.000
183795.400,196223.200,322747.500,325337.400,187053.500,193080.300,155618.300,191070.100,0.000
183806.600,196244.400,322773.300,325340.900,187099.600,193096.900,155628.800,191087.800,0.000
183790.500,196250.700,322762.400,325332.200,187132.300,193109.500,155634.200,191101.200,0.000
183778.600,196246.800,322728.800,325312.800,187118.600,193101.500,155627.800,191096.800,0.000
183793.600,196249.400,322716.200,325303.100,187085.500,193102.200,155631.700,191091.000,0.000
183808.400,196253.100,322726.000,325296.000,187072.800,193100.800,155626.500,191073.500,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183805.100,196255.800,322733.100,325294.000,187114.000,193105.500,155632.500,191085.200,0.000
183812.800,196266.300,322584.900,325165.100,187161.200,193117.100,155643.700,191130.600,0.000
183803.000,196257.600,322562.300,325146.600,187148.300,193112.600,155637.500,191187.400,0.000
183822.100,196258.500,322555.600,325141.700,187123.400,193113.200,155636.000,191135.000,0.000
183841.400,196264.100,322564.900,325136.400,187124.100,193114.100,155648.700,191132.700,0.000
183831.600,196268.500,322560.800,325125.400,187159.100,193124.300,155654.700,191143.900,0.000
183802.300,196261.800,322524.400,325106.100,187183.800,193117.800,155646.000,191124.800,0.000
183786.700,196251.300,322485.900,325086.000,187167.400,193108.200,155635.900,191105.500,0.000
183802.600,196250.100,322473.000,325070.700,187128.000,193101.600,155629.000,191103.700,0.000
183832.100,196266.800,322488.700,325075.600,187132.200,193116.700,155642.500,191121.000,0.000
183832.000,196275.500,322488.300,325077.800,187169.000,193128.100,155654.300,191140.300,0.000
183809.500,196267.500,322457.800,325062.200,187185.000,193121.800,155639.400,191124.000,0.000
183801.200,196258.700,322422.400,325043.300,187163.500,193113.100,155626.000,191108.100,0.000
183813.600,196255.600,322410.000,325031.900,187126.300,193109.600,155631.700,191127.000,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183832.600,196262.800,322425.900,325030.000,187126.000,193113.100,155645.900,191160.200,0.000
183856.100,196304.100,322086.800,324733.400,187124.000,193127.200,155664.100,191268.800,0.000
183852.900,196313.200,322085.900,324724.800,187161.100,193137.200,155671.300,191275.400,0.000
183834.500,196315.700,322070.400,324711.100,187188.100,193146.900,155670.300,191275.800,0.000
183830.500,196310.200,322051.700,324693.600,187170.200,193141.300,155661.500,191255.000,0.000
183833.900,196294.100,322028.800,324669.100,187115.400,193118.500,155652.300,191229.200,0.000
183853.500,196303.100,322042.100,324669.900,187114.400,193130.400,155664.300,191236.200,0.000
183858.300,196322.200,322068.400,324679.100,187161.600,193151.100,155680.500,191240.500,0.000
183836.400,196316.500,322071.000,324667.100,187190.200,193148.800,155670.800,191216.100,0.000
183826.100,196307.500,322074.000,324654.800,187173.700,193139.100,155660.200,191183.600,0.000
183846.100,196311.400,322056.800,324651.800,187141.900,193139.600,155665.500,191185.000,0.000
183867.900,196317.100,322044.900,324658.800,187142.100,193144.700,155674.200,191190.200,0.000
183868.000,196319.900,322027.500,324670.100,187183.400,193149.800,155677.300,191170.300,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183848.700,196314.800,321964.700,324669.700,187209.200,193147.100,155670.600,191138.400,0.000
183846.300,196312.300,322090.100,324570.800,187131.600,193136.400,155652.000,191001.800,0.000
183866.200,196320.100,322033.700,324564.700,187125.600,193139.600,155666.100,190973.800,0.000
183865.100,196329.600,321992.000,324564.400,187171.400,193151.600,155676.800,191008.200,0.000
183843.700,196327.100,321944.600,324554.100,187199.600,193145.400,155668.800,191089.400,0.000
183834.000,196322.000,321876.600,324534.300,187176.200,193136.600,155660.200,190957.600,0.000
183849.000,196324.400,321821.200,324524.000,187134.500,193131.100,155661.000,190896.900,0.000
183866.600,196332.900,321803.000,324520.800,187132.300,193136.500,155672.500,190953.800,0.000
183857.500,196331.100,321770.900,324517.500,187168.400,193140.200,155672.200,190963.700,0.000
183842.900,196331.200,321730.200,324514.100,187204.900,193150.500,155677.900,190979.500,0.000
183837.800,196325.600,321694.600,324502.000,187193.100,193147.200,155678.800,190943.900,0.000
183851.700,196319.900,321681.400,324489.500,187153.300,193130.200,155671.500,190931.500,0.000
183873.100,196327.500,321683.400,324478.800,187147.400,193137.000,155677.200,190964.900,0.000
183878.400,196334.300,321690.600,324479.500,187188.500,193156.400,155689.300,191005.500,0.000
183866.900,196333.700,321681.000,324474.800,187221.900,193161.000,155691.200,191031.800,0.000
183859.400,196330.100,321662.900,324458.400,187205.300,193150.600,155683.800,191040.800,0.000
183874.400,196331.000,321659.800,324447.100,187164.900,193145.200,155683.600,191051.500,0.000
183901.000,196347.800,321678.400,324451.600,187166.000,193160.700,155701.500,191078.000,0.000
183905.500,196361.500,321681.500,324455.000,187203.400,193175.800,155712.800,191098.400,0.000
183883.500,196358.500,321647.800,324441.300,187231.400,193182.000,155708.100,191101.200,0.000
183867.700,196348.000,321606.600,324419.000,187214.500,193167.300,155690.300,191094.900,0.000
183885.200,196348.700,321587.500,324411.300,187177.500,193159.000,155690.900,191104.700,0.000
183906.900,196359.200,321590.300,324414.200,187175.500,193168.100,155708.200,191129.100,0.000
183906.300,196370.500,321588.900,324420.500,187217.000,193188.900,155727.400,191152.900,0.000
183868.000,196346.600,321543.500,324392.300,187225.000,193176.400,155709.800,191144.000,0.000
183843.400,196322.800,321501.900,324363.600,187189.400,193150.500,155684.900,191128.500,0.000
183864.200,196323.300,321495.100,324353.500,187151.400,193147.600,155691.400,191137.600,0.000
183890.800,196335.900,321505.100,324354.300,187155.300,193153.100,155721.100,191160.300,0.000
183887.700,196348.100,321503.200,324353.700,187202.000,193178.600,155746.400,191175.300,0.000
183871.800,196354.200,321487.300,324348.700,187243.000,193195.900,155750.800,191189.300,0.000
183861.400,196344.200,321455.800,324332.000,187226.300,193185.300,155743.900,191180.300,0.000
183877.700,196343.200,321439.800,324317.800,187189.000,193185.600,155759.000,191179.600,0.000
183898.500,196346.500,321448.400,324315.800,187180.100,193165.200,155741.000,191182.900,0.000
183896.000,196347.900,321459.100,324314.700,187213.500,193149.700,155721.800,191176.900,0.000
183883.400,196350.600,321451.700,324317.700,187256.500,193165.700,155739.500,191204.200,0.000
183877.600,196343.600,321423.800,324308.300,187244.200,193170.900,155745.300,191213.400,0.000
183895.700,196340.900,321410.300,324300.000,187202.700,193169.200,155755.700,191219.700,0.000
183919.200,196349.400,321415.300,324300.600,187199.200,193175.500,155772.000,191231.300,0.000
183922.000,196358.700,321414.800,324297.300,187237.900,193185.200,155776.800,191223.100,0.000
183904.400,196357.200,321396.300,324289.200,187273.700,193194.500,155785.800,191238.100,0.000
183892.600,196345.900,321366.000,324270.400,187260.600,193189.500,155784.800,191240.900,0.000
183909.100,196348.700,321357.800,324253.900,187231.800,193193.300,155802.200,191255.000,0.000
183947.400,196375.000,321392.900,324268.100,187246.600,193214.900,155837.100,191284.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183939.300,196380.000,321400.200,324262.500,187273.600,193224.800,155828.100,191278.500,0.000
183909.600,196369.700,321151.300,324091.600,187285.600,193209.300,155827.300,191263.700,0.000
183893.100,196359.900,321101.300,324056.900,187258.500,193190.100,155807.300,191244.000,0.000
183914.500,196376.200,321077.300,324041.500,187222.800,193194.500,155813.900,191239.900,0.000
183935.100,196395.700,321092.800,324046.800,187225.100,193212.200,155831.500,191260.500,0.000
183926.600,196398.400,321113.900,324048.900,187264.800,193220.500,155835.900,191279.800,0.000
183900.700,196387.200,321093.200,324026.000,187284.900,193213.200,155813.800,191252.400,0.000
183896.700,196384.000,321048.000,324001.600,187266.900,193209.700,155807.600,191237.300,0.000
183914.300,196387.700,321003.500,323979.500,187218.500,193207.100,155813.200,191231.700,0.000
183934.700,196396.700,321005.900,323983.600,187207.400,193215.700,155826.100,191249.600,0.000
183936.200,196404.000,321043.100,324000.500,187250.800,193224.900,155843.200,191273.800,0.000
183911.300,196388.500,321037.800,323985.400,187278.200,193214.000,155828.200,191271.700,0.000
183907.800,196378.100,321000.100,323960.600,187266.100,193205.000,155818.300,191257.600,0.000
183927.700,196376.900,320963.800,323942.100,187224.900,193202.900,155825.000,191254.600,0.000
183950.200,196385.300,320972.300,323944.000,187217.700,193208.800,155830.500,191263.800,0.000
183941.900,196388.800,320998.200,323947.800,187257.900,193218.300,155830.600,191260.400,0.000
183912.300,196380.500,320985.500,323931.300,187286.300,193216.800,155823.900,191260.000,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183901.600,196374.700,320933.300,323899.200,187264.400,193209.500,155811.900,191248.600,0.000
183930.100,196390.300,320717.500,323567.500,187283.000,193227.400,155797.800,191271.800,0.000
183941.700,196386.300,320674.700,323549.000,187231.000,193216.000,155789.500,191248.800,0.000
183956.500,196392.700,320683.600,323554.400,187219.800,193219.600,155794.800,191252.400,0.000
183956.300,196405.000,320726.200,323564.800,187270.300,193233.100,155803.600,191274.700,0.000
183938.500,196410.200,320725.700,323548.800,187316.800,193241.500,155808.400,191287.000,0.000
183928.800,196406.900,320676.000,323520.600,187302.600,193240.000,155806.100,191277.700,0.000
183937.800,196403.300,320624.800,323504.200,187246.900,193231.600,155797.300,191260.000,0.000
183953.900,196411.800,320623.400,323508.000,187228.600,193234.100,155798.800,191254.300,0.000
183960.600,196428.600,320660.900,323523.700,187277.300,193258.400,155819.300,191283.500,0.000
183943.800,196425.200,320645.100,323505.500,187315.800,193247.700,155821.600,191294.200,0.000
183930.800,196411.800,320581.600,323470.300,187295.200,193232.300,155791.600,191264.300,0.000
183951.300,196415.300,320543.400,323461.800,187255.400,193225.000,155796.400,191253.700,0.000
183974.800,196427.700,320557.500,323476.300,187254.100,193234.600,155814.600,191272.600,0.000
183974.800,196427.700,320557.500,323476.300,187254.100,193234.600,155814.600,191272.600,0.000
183974.800,196427.700,320557.500,323476.300,187254.100,193234.600,155814.600,191272.600,0.000
183974.800,196427.700,320557.500,323476.300,187254.100,193234.600,155814.600,191272.600,0.000
183974.800,196427.700,320557.500,323476.300,187254.100,193234.600,155814.600,191272.600,0.000
183974.800,196427.700,320557.500,323476.300,187254.100,193234.600,155814.600,191272.600,0.000
183974.800,196427.700,320557.500,323476.300,187254.100,193234.600,155814.600,191272.600,0.000
183974.800,196427.700,320557.500,323476.300,187254.100,193234.600,155814.600,191272.600,0.000
183936.800,196429.500,320514.000,323378.500,187310.200,193249.700,155839.700,191295.700,0.000
183954.100,196428.100,320477.900,323368.300,187266.100,193244.300,155831.600,191281.400,0.000
183970.300,196430.900,320491.500,323373.500,187243.900,193243.500,155820.800,191256.900,0.000
183976.300,196446.500,320541.900,323391.000,187289.100,193260.100,155845.500,191305.500,0.000
183953.200,196436.900,320531.400,323363.400,187306.800,193250.300,155820.700,191282.800,0.000
183945.100,196428.600,320483.800,323337.800,187290.900,193246.000,155819.100,191274.000,0.000
183957.600,196426.300,320442.800,323327.000,187251.800,193240.600,155821.400,191267.800,0.000
183975.700,196433.000,320459.200,323336.200,187248.100,193244.300,155830.000,191272.000,0.000
183981.500,196449.100,320503.800,323347.300,187296.900,193262.800,155842.000,191300.700,0.000
183963.000,196447.300,320493.100,323327.000,187331.300,193269.600,155833.100,191305.800,0.000
183946.400,196428.900,320436.300,323293.600,187305.400,193248.200,155822.300,191284.400,0.000
183959.000,196425.600,320399.600,323281.700,187257.000,193238.700,155817.900,191265.300,0.000
183983.500,196439.100,320422.400,323298.900,187252.300,193250.000,155820.400,191275.300,0.000
183981.100,196444.800,320455.800,323303.800,187295.600,193261.800,155832.500,191299.700,0.000
183963.500,196442.400,320443.300,323285.600,187333.600,193269.800,155838.600,191310.600,0.000
183957.900,196437.700,320396.000,323259.100,187321.900,193266.300,155832.900,191299.900,0.000
183967.600,196428.800,320354.900,323247.500,187274.000,193253.400,155824.500,191281.600,0.000
183992.500,196444.300,320378.800,323266.900,187269.100,193261.500,155837.400,191290.800,0.000
183984.800,196448.800,320403.700,323263.800,187300.800,193264.600,155842.700,191311.100,0.000
183954.300,196443.700,320384.200,323233.900,187323.300,193264.100,155838.600,191313.800,0.000
183943.100,196439.800,320335.500,323205.400,187301.500,193263.700,155836.200,191302.400,0.000
183956.200,196435.500,320297.800,323196.400,187248.900,193255.500,155833.200,191287.800,0.000
183975.300,196442.400,320315.600,323209.000,187238.100,193257.000,155838.400,191294.500,0.000
183975.200,196450.300,320352.600,323215.400,187280.000,193268.000,155844.700,191316.900,0.000
183953.200,196443.500,320341.000,323194.400,187310.500,193274.000,155842.800,191324.400,0.000
183941.800,196434.600,320289.900,323161.100,187294.600,193266.900,155831.900,191307.300,0.000
183959.700,196436.500,320259.600,323158.100,187258.300,193263.500,155831.700,191289.500,0.000
183980.200,196443.300,320280.800,323173.100,187249.300,193265.900,155832.400,191295.500,0.000
183979.100,196450.200,320317.700,323178.400,187291.200,193275.000,155843.200,191321.000,0.000
183961.300,196452.100,320309.800,323155.200,187323.900,193281.600,155843.700,191322.300,0.000
183954.600,196449.300,320263.000,323129.000,187313.100,193280.100,155840.900,191311.500,0.000
183969.700,196450.800,320228.700,323122.700,187275.900,193278.100,155838.000,191301.300,0.000
183988.100,196457.600,320248.700,323136.200,187268.100,193279.700,155843.200,191308.300,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183986.800,196464.600,320284.800,323137.400,187307.700,193281.500,155850.000,191332.400,0.000
183999.400,196452.500,319956.800,322860.300,187260.500,193266.300,155822.900,191307.500,0.000
184003.900,196463.000,319998.200,322866.800,187310.400,193280.400,155830.600,191328.600,0.000
183982.800,196456.600,319980.800,322837.200,187337.900,193279.200,155822.400,191321.100,0.000
183976.300,196449.500,319928.000,322810.700,187323.600,193274.400,155818.000,191309.800,0.000
183990.500,196447.100,319891.300,322811.400,187284.500,193273.600,155820.000,191304.800,0.000
184010.300,196456.500,319910.800,322827.900,187283.800,193276.300,155828.100,191314.500,0.000
184011.800,196468.800,319940.500,322831.000,187329.600,193286.100,155835.800,191332.200,0.000
183989.200,196468.200,319916.500,322807.500,187360.400,193289.200,155840.300,191347.600,0.000
183980.000,196462.800,319864.300,322783.700,187347.400,193289.600,155838.700,191337.700,0.000
183994.300,196461.900,319830.200,322776.200,187303.500,193282.600,155834.700,191319.700,0.000
183994.300,196461.900,319830.200,322776.200,187303.500,193282.600,155834.700,191319.700,0.000
183994.300,196461.900,319830.200,322776.200,187303.500,193282.600,155834.700,191319.700,0.000
183994.300,196461.900,319830.200,322776.200,187303.500,193282.600,155834.700,191319.700,0.000
