EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
198651.046875,-541501.1875,-586887.75,199059.546875,198850.875,199023.15625,-144295.453125,199261.609375
200320.1875,-538910.625,-590709.3125,200727.609375,200518.5,200690.875,-139360.625,200931.1875
201591.375,-536114.6875,-593044.125,201997.46875,201788.515625,201960.890625,-137131.625,202202.828125
201924.953125,-535057.625,-593554.0,202330.953125,202121.734375,202294.109375,-139167.953125,202535.78125
202696.984375,-534804.125,-591956.5625,203103.78125,202892.96875,203065.609375,-138909.578125,203308.265625
203449.515625,-534940.375,-589053.1875,203857.671875,203645.5,203817.875,-138268.796875,204061.328125
203941.890625,-535563.0,-586398.9375,204350.75,204137.421875,204309.609375,-141400.8125,204553.15625
205016.5625,-538266.9375,-585155.125,205424.703125,205210.03125,205382.671875,-150396.9375,205625.953125
205403.953125,-541051.8125,-583910.75,205813.4375,205597.703125,205770.53125,-162442.296875,206012.46875
205219.953125,-542548.5625,-582036.6875,205631.953125,205415.9375,205588.5,-169270.84375,205829.890625
205192.515625,-543437.25,-580286.0625,205605.921875,205389.65625,205562.203125,-173757.1875,205803.078125
204493.34375,-544098.8125,-579295.75,204906.859375,204690.84375,204863.578125,-180857.265625,205103.46875
203736.078125,-544495.125,-579024.375,204149.046875,203933.65625,204106.3125,-191049.578125,204344.484375
203202.40625,-544407.4375,-579302.375,203615.109375,203400.53125,203572.640625,-201926.65625,203809.203125
202882.0625,-544518.9375,-580059.5625,203294.84375,203080.625,203252.921875,-208250.234375,203488.40625
202631.890625,-545052.5625,-581431.1875,203044.421875,202831.09375,203003.296875,-214195.34375,203238.078125
201986.28125,-545915.8125,-583447.6875,202397.734375,202185.75,202358.046875,-224624.671875,202592.015625
201028.109375,-546407.375,-585744.375,201438.484375,201227.484375,201400.046875,-238135.671875,201632.953125
200241.15625,-546024.0625,-587518.25,200650.375,200440.984375,200613.078125,-255332.578125,200849.921875
199809.765625,-545344.75,-588461.1875,200219.609375,200009.953125,200181.703125,-271948.59375,200430.609375
199485.21875,-544862.9375,-589970.9375,199895.421875,199685.84375,199857.5,-282646.21875,200122.6875
199157.359375,-544887.1875,-592434.6875,199566.578125,199358.078125,199529.828125,-285494.03125,199798.9375
198664.8125,-544842.0625,-593715.375,199073.40625,198865.359375,199037.203125,-288301.03125,199309.625
198358.0625,-544472.1875,-593295.875,198767.453125,198558.953125,198731.0625,-290829.28125,199006.53125
198311.03125,-543792.375,-594727.75,198719.625,198511.65625,198683.234375,-292271.875,198960.484375
198561.640625,-543295.375,-596920.375,198969.515625,198762.09375,198933.484375,-293296.5625,199211.71875
198907.203125,-543534.875,-597893.625,199314.984375,199107.46875,199278.953125,-294925.1875,199558.53125
199084.046875,-544237.3125,-597611.3125,199492.375,199284.234375,199456.0625,-297266.6875,199737.515625
199226.65625,-544653.5625,-596413.125,199635.78125,199427.640625,199599.203125,-300472.46875,199882.1875
199594.46875,-544731.8125,-594938.5625,200004.40625,199795.640625,199967.296875,-303048.625,200250.359375
200045.625,-545194.125,-593661.3125,200456.53125,200246.96875,200418.453125,-305076.03125,200701.59375
200478.96875,-546213.375,-592431.375,200890.6875,200680.3125,200851.71875,-307866.875,201134.953125
200750.421875,-547433.25,-591599.375,201162.671875,200951.765625,201123.328125,-311513.9375,201406.296875
200970.53125,-548204.375,-590778.875,201383.59375,201171.96875,201343.546875,-314952.375,201626.15625
201248.234375,-549172.625,-590206.625,201662.0,201449.75,201621.78125,-317570.1875,201904.03125
201441.53125,-550229.875,-590382.375,201855.390625,201643.40625,201815.25,-320311.6875,202097.421875
200906.25,-551403.4375,-591482.25,201319.3125,201107.859375,201279.796875,-325435.5,201560.359375
200263.6875,-552493.9375,-593193.75,200676.296875,200465.921875,200637.140625,-331860.84375,200916.359375
199871.1875,-552586.0,-594239.0625,200282.71875,200073.515625,200244.28125,-339551.09375,200521.796875
199711.140625,-552082.1875,-594964.5625,200122.515625,199913.65625,200084.15625,-347182.6875,200359.96875
199418.25,-551758.3125,-597799.5,199828.453125,199620.578125,199790.984375,-355115.0625,200065.28125
198722.125,-551777.5,-602957.9375,199129.109375,198924.09375,199094.0625,-365262.65625,199365.859375
198136.875,-551995.375,-603796.625,198543.046875,198338.921875,198507.734375,-375893.15625,198778.28125
197350.171875,-551597.625,-602859.375,197756.796875,197550.890625,197716.03125,-384580.5625,197990.0625
196901.625,-550972.875,-602334.8125,197308.953125,197100.546875,197259.875,-392343.75,197540.609375
196802.296875,-550258.3125,-602375.1875,197210.34375,196997.28125,197147.484375,-399528.15625,197440.84375
196799.4375,-550641.875,-603580.625,197207.75,196992.453125,197137.390625,-406558.21875,197437.625
196789.6875,-551663.0,-605312.6875,197198.1875,196983.515625,197129.96875,-411595.9375,197427.515625
196864.96875,-552278.625,-606218.25,197273.828125,197058.890625,197204.359375,-415142.625,197502.078125
197231.171875,-552451.125,-606215.75,197640.03125,197425.640625,197571.640625,-418038.09375,197867.75
197571.8125,-552584.6875,-606470.4375,197980.40625,197766.359375,197914.25,-420982.53125,198207.859375
197467.5625,-553853.375,-607624.6875,197876.34375,197661.765625,197808.484375,-424551.65625,198103.15625
197676.953125,-554944.25,-609264.875,198085.734375,197870.890625,198015.984375,-428534.375,198312.640625
198241.390625,-554870.75,-610502.5,198649.703125,198434.421875,198578.71875,-431330.40625,198877.0625
198645.421875,-554359.875,-610953.75,199053.734375,198837.640625,198979.53125,-433520.40625,199280.921875
198928.203125,-554076.8125,-611065.1875,199336.71875,199118.828125,199258.03125,-436307.59375,199563.359375
198985.34375,-554040.375,-611823.0625,199394.015625,199173.625,199307.5625,-438798.65625,199620.21875
198657.484375,-553902.25,-612747.8125,199066.609375,198840.765625,198628.96875,-442411.84375,199292.453125
198300.75,-554101.625,-613241.875,198711.84375,198469.28125,193353.6875,-447347.03125,198937.515625
198333.390625,-553712.1875,-612914.4375,198746.796875,198491.640625,182940.8125,-452537.375,198971.03125
198218.859375,-553284.3125,-612285.5,198633.25,198369.6875,165832.15625,-459028.40625,198855.796875
197580.484375,-553151.0,-612415.1875,197993.90625,197729.4375,146026.453125,-464065.6875,198215.453125
196632.6875,-553409.125,-613051.6875,197044.5,196782.53125,133012.375,-468223.46875,197265.6875
195687.296875,-553589.0625,-613207.8125,196099.015625,195838.578125,120609.84375,-470693.25,196319.40625
195044.109375,-553533.125,-613038.8125,195456.0,195196.71875,111967.5859375,-470600.09375,195676.203125
194643.828125,-553787.8125,-612948.0625,195055.8125,194798.234375,104527.21875,-469666.40625,195276.375
194255.796875,-554371.5625,-613680.3125,194667.078125,194410.921875,96857.625,-469669.71875,194888.453125
193773.359375,-554860.6875,-616660.25,194183.109375,193928.65625,89189.6328125,-469889.46875,194405.296875
193542.15625,-554885.375,-619742.9375,193950.921875,193697.8125,86209.5234375,-470602.78125,194173.8125
193007.59375,-555076.125,-618664.875,193416.890625,193163.703125,83466.515625,-470627.96875,193638.890625
192261.75,-555213.4375,-616916.375,192671.234375,192418.3125,81331.203125,-470580.78125,192892.96875
191998.640625,-555167.9375,-617313.25,192407.40625,192154.921875,80905.09375,-471700.15625,192629.21875
191574.390625,-555610.8125,-618214.25,191982.265625,191730.953125,78524.2734375,-473289.1875,192204.09375
190966.34375,-555567.125,-618449.9375,191373.765625,191123.421875,75385.5546875,-474354.28125,191595.40625
190588.0625,-555041.75,-618041.4375,190995.84375,190745.859375,74558.5390625,-474835.9375,191217.390625
190351.84375,-555063.25,-617667.125,190759.625,190509.375,74786.4375,-474775.40625,190981.1875
190147.90625,-555669.0625,-617967.9375,190555.609375,190305.625,73852.671875,-474870.0625,190777.15625
189975.0,-556232.5625,-619213.875,190382.25,190133.25,72142.9375,-475152.25,190604.328125
189780.453125,-556036.9375,-619970.1875,190187.515625,189938.515625,71161.0703125,-475014.1875,190409.421875
189746.109375,-555439.625,-619599.6875,190153.359375,189904.546875,71257.0078125,-474029.125,190375.53125
190036.0625,-555156.9375,-619273.625,190443.21875,190194.3125,72860.703125,-472912.0625,190665.671875
190032.125,-555587.6875,-620069.5,190439.375,190190.203125,73177.9140625,-472287.8125,190661.8125
189734.21875,-556252.9375,-620956.1875,190141.5625,189892.921875,71901.0078125,-472065.46875,190364.546875
189412.890625,-556303.3125,-620866.3125,189819.875,189571.765625,70690.6171875,-471598.75,190043.125
189261.265625,-555881.375,-620014.0625,189668.0625,189419.78125,70887.578125,-470552.25,189891.3125
189202.515625,-555692.3125,-619548.75,189609.234375,189361.125,71618.4765625,-469382.28125,189832.65625
189087.625,-556099.5625,-619877.375,189494.703125,189246.328125,71411.859375,-468773.6875,189718.125
188873.765625,-556562.3125,-620357.5,189280.75,189032.640625,70332.453125,-468520.125,189504.09375
188696.203125,-556458.0625,-619990.1875,189103.28125,188855.359375,69896.234375,-467959.71875,189326.4375
188583.640625,-555853.5625,-618812.5625,188990.796875,188742.15625,70029.0,-466969.1875,189213.78125
188504.703125,-555482.375,-617984.125,188912.03125,188663.578125,69980.8984375,-466034.34375,189135.203125
188398.125,-555715.875,-618199.5,188805.546875,188557.265625,69779.828125,-465716.6875,189028.796875
188183.71875,-556124.0625,-618735.375,188591.15625,188342.875,68595.5390625,-465639.4375,188814.5
188059.265625,-556043.0625,-618594.3125,188466.34375,188218.6875,68122.3984375,-465142.25,188689.953125
188206.96875,-555467.9375,-617996.1875,188614.125,188366.109375,69650.5390625,-463829.21875,188837.734375
188605.375,-555228.625,-617915.1875,189012.625,188764.15625,71839.2265625,-461796.0,189236.40625
188796.515625,-555616.125,-618666.0,189203.859375,188955.484375,72283.7578125,-459829.40625,189428.09375
188821.109375,-556213.375,-619479.6875,189228.625,188980.078125,71908.6015625,-458221.6875,189453.390625
188852.046875,-556223.875,-619600.3125,189259.5625,189011.1875,72286.7109375,-456397.53125,189484.859375
189036.046875,-555721.375,-619179.75,189443.65625,189195.015625,74068.6796875,-453911.1875,189669.40625
189178.296875,-555485.125,-618948.1875,189586.078125,189336.8125,75534.4140625,-451603.59375,189811.828125
189189.5625,-555937.5625,-619850.75,189597.25,189348.34375,75839.828125,-449963.15625,189824.078125
189243.46875,-556306.625,-621066.0625,189650.890625,189402.515625,75827.3125,-448734.8125,189878.609375
189636.140625,-555579.1875,-621480.0625,190043.296875,189794.390625,77502.53125,-447372.96875,190270.9375
190009.859375,-554351.375,-621053.1875,190416.75,190167.125,79878.8828125,-445586.6875,190644.5625
189812.71875,-553643.25,-620810.875,190219.515625,189969.625,79760.59375,-443780.84375,190447.515625
189327.953125,-553725.125,-621727.3125,189734.84375,189485.40625,78039.6875,-442390.75,189963.1875
189002.875,-554092.5,-623162.8125,189409.140625,189160.5,76180.46875,-441260.28125,189637.84375
188810.375,-553944.3125,-623572.1875,189216.015625,188968.1875,75304.1953125,-440019.78125,189445.4375
188816.28125,-553210.1875,-622867.6875,189221.734375,188973.90625,76672.7421875,-438429.84375,189451.421875
188860.265625,-552517.6875,-622451.75,189265.734375,189017.453125,77920.953125,-437204.0625,189495.234375
188685.75,-552744.625,-623014.0625,189091.65625,188843.28125,77171.4609375,-436647.78125,189321.34375
188462.859375,-553229.125,-623950.5,188868.671875,188620.65625,75578.9375,-436646.1875,189098.625
188135.09375,-553211.5,-623984.5,188540.453125,188293.15625,73992.234375,-436450.09375,188770.765625
188010.1875,-552617.3125,-623160.0625,188415.734375,188168.4375,74414.953125,-435590.09375,188645.6875
188041.921875,-552286.6875,-622634.625,188447.484375,188200.171875,75953.5546875,-434690.21875,188677.25
188018.953125,-552636.6875,-623112.9375,188424.140625,188176.9375,76771.984375,-434421.46875,188654.09375
188084.125,-553028.75,-623912.25,188487.0,188242.015625,77004.984375,-434634.0625,188719.453125
188423.6875,-552693.375,-623822.3125,188825.40625,188581.3125,78115.234375,-434358.53125,189059.46875
189152.453125,-551813.625,-622716.25,189557.015625,189309.546875,80947.5625,-433350.71875,189788.578125
189759.875,-551193.25,-621782.3125,190166.0625,189916.4375,82850.5859375,-432259.875,190396.453125
189890.59375,-551200.9375,-622025.625,190296.40625,190047.421875,82587.734375,-431842.96875,190527.171875
189942.71875,-551395.75,-622827.875,190345.765625,190099.984375,81139.515625,-431730.59375,190579.921875
190050.09375,-551095.875,-622991.9375,190451.984375,190207.359375,79987.78125,-431257.0,190687.484375
190297.484375,-550356.0625,-622295.375,190701.25,190453.859375,80320.7265625,-430242.75,190934.515625
191045.828125,-549856.625,-621785.0625,191452.0,191201.84375,82966.1953125,-429165.21875,191683.46875
191908.421875,-550206.625,-622359.125,192314.953125,192063.625,85216.390625,-428616.34375,192546.515625
192066.578125,-550895.625,-623294.6875,192470.96875,192221.96875,84060.0,-428311.21875,192705.03125
191922.90625,-550937.375,-623546.8125,192325.421875,192078.65625,82294.921875,-427637.53125,192561.359375
191869.34375,-550253.1875,-622997.875,192272.046875,192024.5625,81842.5234375,-426524.78125,192507.625
191876.234375,-549898.625,-622535.4375,192280.359375,192031.453125,81895.9921875,-425443.40625,192514.78125
191758.484375,-550180.0625,-623096.5625,192160.28125,191913.78125,80133.6015625,-424866.1875,192397.03125
191597.734375,-550588.9375,-623960.4375,191995.0625,191753.484375,77787.3828125,-424627.375,192236.015625
191379.671875,-550330.125,-624021.1875,191774.3125,191535.234375,77491.984375,-424018.15625,192017.859375
191067.546875,-549661.5,-623241.5,191462.453125,191223.296875,79013.328125,-422883.59375,191705.828125
191050.109375,-549151.625,-622541.8125,191446.71875,191206.046875,81878.2890625,-421750.71875,191688.65625
191146.578125,-549360.6875,-622731.625,191541.859375,191302.234375,84460.6328125,-421408.53125,191785.21875
190773.671875,-549875.5625,-623309.6875,191163.75,190929.859375,84143.859375,-421387.8125,191412.484375
189656.609375,-549925.1875,-623275.5,190040.4375,189813.078125,81948.4765625,-421075.9375,190294.625
187784.4375,-549770.125,-622485.75,188163.078125,187941.25,78692.2734375,-420197.71875,188421.109375
185849.125,-549756.625,-621807.9375,186222.5,186006.75,76419.546875,-419250.78125,186485.0
184502.296875,-550186.4375,-622056.75,184868.25,184660.5625,78138.390625,-418925.4375,185137.546875
183365.140625,-550804.5625,-622755.125,183721.6875,183523.484375,77527.390625,-419056.6875,183999.65625
182231.71875,-550934.9375,-622877.8125,182580.859375,182390.6875,72245.8515625,-419153.53125,182865.53125
181748.84375,-549829.4375,-622353.0625,182097.875,181907.625,69259.2109375,-418361.8125,182382.109375
181459.703125,-548556.1875,-622070.6875,181810.078125,181618.65625,66800.6953125,-417409.5625,182092.703125
181092.046875,-547882.5,-622762.625,181438.328125,181251.28125,62939.296875,-417194.15625,181724.421875
180803.1875,-548353.25,-623811.5625,181143.640625,180962.953125,59073.33984375,-417327.84375,181435.46875
180628.390625,-548901.8125,-624216.6875,180966.265625,180787.890625,56767.0859375,-417102.71875,181260.046875
180518.859375,-548711.9375,-623866.75,180859.859375,180678.375,56702.265625,-416426.15625,181150.890625
180783.0625,-548469.5625,-623615.375,181128.796875,180942.75,58672.2578125,-415807.65625,181415.796875
180563.921875,-549039.875,-624157.1875,180907.078125,180723.78125,57736.16796875,-415675.15625,181196.921875
179287.640625,-550250.25,-624946.0625,179619.796875,179448.671875,50495.54296875,-415907.96875,179920.015625
177313.890625,-551010.6875,-624874.9375,177633.875,177475.8125,40497.875,-415941.3125,177945.203125
175629.5625,-550951.3125,-623854.625,175944.09375,175792.1875,34572.6953125,-415491.5,176259.421875
173979.546875,-550740.375,-623144.375,174283.09375,174142.8125,29274.349609375,-414976.15625,174608.703125
172215.375,-551243.1875,-623547.0,171572.171875,172379.703125,22243.65234375,-414865.28125,172843.546875
171007.03125,-551923.1875,-624209.0625,165847.625,171172.078125,15910.1513671875,-414999.21875,171634.40625
170210.6875,-551889.375,-624043.5625,161615.8125,170376.0,11714.28125,-414803.96875,170837.78125
169790.921875,-551094.0,-622939.1875,161918.640625,169955.703125,10589.1845703125,-413974.4375,170417.125
169534.953125,-550580.375,-622041.5625,162917.046875,169700.171875,10812.6123046875,-413102.90625,170161.515625
169342.453125,-550880.3125,-622319.25,161033.15625,169507.859375,10231.109375,-412766.90625,169969.015625
169009.6875,-551429.25,-623061.0,156869.46875,169175.265625,7461.8173828125,-412837.28125,169635.984375
168752.375,-551317.875,-623102.9375,154766.96875,168917.859375,5442.29248046875,-412622.4375,169378.3125
168674.40625,-550646.625,-622395.6875,156524.796875,168839.8125,5657.58447265625,-411749.625,169300.4375
168886.03125,-549853.75,-621896.8125,159405.140625,169050.984375,7564.5458984375,-410829.65625,169511.890625
169093.375,-549715.5,-622338.375,159063.6875,169258.421875,8559.109375,-410615.25,169719.578125
169413.0,-550016.4375,-623148.6875,157100.234375,169578.046875,8951.1591796875,-410924.25,170039.03125
169784.21875,-549763.4375,-623246.75,157080.375,169949.0,10190.697265625,-410890.09375,170410.25
170437.25,-548671.0,-622460.8125,161340.4375,170601.3125,13463.171875,-410220.0625,171063.71875
171412.046875,-547493.5625,-621909.0625,166954.9375,171575.03125,17851.712890625,-409467.53125,172039.0625
171661.140625,-547624.125,-622358.4375,166692.34375,171824.390625,18419.26953125,-409314.65625,172288.421875
171519.15625,-548350.0,-623240.8125,163015.21875,171682.78125,16739.490234375,-409556.125,172146.265625
171389.421875,-548383.0,-623468.9375,161239.765625,171553.484375,15874.9248046875,-409438.65625,172016.4375
171400.6875,-547693.375,-622828.1875,163185.984375,171564.3125,16891.572265625,-408697.28125,172027.796875
171533.640625,-547212.375,-622356.5625,165737.65625,171696.546875,18708.232421875,-407884.40625,172160.65625
171663.1875,-547611.4375,-622788.0,164988.78125,171826.546875,19466.939453125,-407668.03125,172290.734375
171963.0625,-548297.0,-623613.1875,162978.109375,172126.671875,19798.37109375,-407885.75,172591.0625
172328.828125,-548189.375,-623754.9375,163005.734375,172491.8125,20638.08203125,-407877.0625,172956.015625
172703.984375,-547321.0,-622985.875,166383.625,172866.34375,22980.1875,-407308.625,173331.4375
172889.046875,-546622.75,-622320.0625,169329.9375,173050.875,25066.5,-406567.96875,173516.6875
172740.8125,-546897.0625,-622597.3125,167782.390625,172903.0,24902.615234375,-406320.3125,173368.359375
172540.28125,-547506.375,-623260.8125,164070.84375,172703.265625,23416.046875,-406481.875,173168.0
172511.578125,-547486.25,-623445.6875,162859.203125,172674.5625,22995.744140625,-406331.03125,173139.21875
172764.234375,-547001.125,-622918.1875,165961.359375,172926.609375,24851.921875,-405512.4375,173391.96875
172917.84375,-546796.1875,-622460.375,168920.546875,173080.109375,26625.66796875,-404626.75,173546.375
173070.015625,-547117.625,-622726.875,168522.78125,173232.640625,27356.123046875,-404309.0,173698.640625
173184.28125,-547766.5625,-623393.5625,165922.015625,173347.359375,27151.380859375,-404388.3125,173812.890625
173243.375,-547583.5,-623343.5,164991.109375,173406.265625,26737.60546875,-404376.78125,173872.34375
173429.34375,-546603.5625,-622245.125,167867.515625,173591.796875,28030.072265625,-403813.78125,174058.3125
173514.0,-546181.4375,-621357.0,170514.9375,173676.28125,29950.087890625,-402980.15625,174143.078125
173494.0625,-546571.8125,-621806.6875,169509.296875,173655.984375,30409.99609375,-402633.78125,174122.78125
173357.8125,-547206.9375,-622803.3125,166015.625,173520.09375,29462.998046875,-402727.9375,173986.34375
173214.765625,-547251.3125,-623090.5,164328.328125,173377.21875,29092.048828125,-402574.96875,173843.46875
173085.03125,-546700.625,-622480.5625,166020.265625,173247.125,30140.79296875,-401768.15625,173713.65625
172913.46875,-546565.625,-622043.1875,167782.390625,173075.46875,31422.978515625,-400866.03125,173542.171875
172591.421875,-547091.6875,-622594.1875,165657.734375,172753.59375,31104.779296875,-400511.90625,173220.3125
172050.328125,-547699.75,-623511.3125,160793.0,172213.140625,28880.6015625,-400536.9375,172678.953125
171407.484375,-547722.3125,-623636.125,157419.59375,171570.390625,26755.21875,-400157.40625,172035.65625
170837.96875,-547043.5625,-622725.5,157558.171875,171001.046875,26054.4453125,-399161.0625,171465.78125
170316.28125,-546451.875,-622055.875,158071.8125,170479.53125,25799.189453125,-398245.0625,170943.734375
169827.75,-546665.375,-622481.4375,155566.8125,169991.375,24491.611328125,-397930.4375,170454.953125
169432.046875,-547224.3125,-623347.0,151404.828125,169595.5625,22547.009765625,-397967.09375,170058.515625
169003.15625,-547337.125,-623590.5625,148839.015625,169167.046875,20697.984375,-397803.3125,169629.453125
168621.484375,-546693.625,-622828.0,149655.484375,168785.265625,20253.005859375,-397069.0,169247.953125
168180.25,-546088.375,-622193.125,150427.96875,168344.234375,20149.5625,-396186.5625,168806.734375
167579.890625,-546250.75,-622681.1875,147458.84375,167744.671875,18462.541015625,-395906.53125,168205.828125
166967.359375,-546810.75,-623727.0,142468.59375,167132.40625,15858.4736328125,-396034.40625,167593.65625
166558.0625,-546753.125,-624057.5,139838.328125,166722.828125,14446.6484375,-395835.71875,167183.71875
166421.359375,-545938.0625,-623290.3125,141364.515625,166586.046875,15641.21484375,-394997.28125,167046.84375
166459.171875,-545315.375,-622318.3125,143679.796875,166623.40625,17811.123046875,-394089.53125,167084.65625
166198.734375,-545496.3125,-622201.4375,141740.734375,166363.328125,18159.98828125,-393738.875,166824.390625
165969.21875,-545896.4375,-622718.9375,138196.734375,166133.8125,17823.37109375,-393787.34375,166594.890625
165821.4375,-545729.125,-622834.4375,137153.53125,165986.125,18345.5078125,-393513.3125,166447.546875
165477.921875,-544985.375,-622106.9375,138451.1875,165642.53125,19241.365234375,-392496.75,166103.6875
165436.625,-544331.5,-621430.625,140494.3125,165600.59375,20796.33203125,-391527.5625,166062.375
165435.28125,-544428.6875,-621723.625,139445.75,165599.796875,21265.986328125,-391176.03125,166061.125
164645.109375,-544896.125,-622763.375,133961.4375,164810.15625,18480.06640625,-391252.65625,165270.5
163829.890625,-544702.8125,-623261.5,130490.296875,163994.9375,16379.8955078125,-391084.1875,164454.9375
163157.109375,-543807.75,-622955.375,130433.5234375,163321.875,16065.361328125,-390332.46875,163781.609375
161898.875,-543231.5625,-622446.5625,128121.90625,162064.28125,13488.7421875,-389540.40625,162523.03125
160999.890625,-543815.3125,-622685.375,123807.125,161165.828125,10661.5146484375,-389419.71875,161623.859375
160579.5,-544356.5625,-623735.5625,119641.3828125,160745.796875,8319.23046875,-389871.65625,161203.296875
160012.296875,-544192.6875,-624163.1875,116876.203125,160178.78125,6268.4130859375,-389910.46875,160636.09375
159368.84375,-543406.3125,-623601.875,117305.890625,159535.140625,5515.5166015625,-389234.0,159992.28125
158805.671875,-542878.5,-623047.5625,118401.7578125,158971.96875,5205.54248046875,-388410.9375,159429.1875
158175.53125,-543077.875,-623441.125,116138.1484375,158341.640625,3754.735595703125,-388115.875,158798.78125
157613.25,-543530.25,-624270.3125,112044.828125,157780.078125,1913.130615234375,-388357.71875,158236.5
157193.484375,-543453.75,-624489.25,110152.796875,157361.03125,1169.53271484375,-388352.375,157816.828125
156962.359375,-542742.875,-623852.875,112284.265625,157129.1875,2251.446533203125,-387625.125,157585.625
157063.296875,-542226.0,-623291.5,115900.328125,157229.953125,4580.9453125,-386795.25,157686.296875
157003.046875,-542474.8125,-623662.0625,115787.9453125,157170.046875,4797.9365234375,-386487.53125,157626.390625
156683.046875,-543021.4375,-624423.0,112738.8046875,156849.984375,3279.626953125,-386713.8125,157306.40625
156346.96875,-543051.0625,-624512.625,111348.53125,156513.625,2666.20556640625,-386622.6875,156969.953125
156080.1875,-542464.4375,-623708.375,113579.140625,156247.109375,3728.89697265625,-385843.78125,156703.078125
155739.1875,-542053.4375,-623052.3125,115824.6875,155905.921875,4923.91064453125,-384990.40625,156361.8125
155256.296875,-542395.4375,-623405.0,114400.4375,155423.578125,4811.97314453125,-384685.78125,155879.203125
154753.203125,-543070.1875,-624213.6875,110754.6875,154921.203125,3808.022216796875,-384824.375,155376.640625
154337.8125,-543240.125,-624394.6875,108980.046875,154506.0,3537.20849609375,-384679.25,154961.609375
154022.390625,-542721.75,-623664.0625,110907.390625,154190.296875,4962.08740234375,-383942.0,154645.296875
153758.546875,-542263.4375,-623083.0,113337.1171875,153926.453125,7203.8779296875,-383107.03125,154381.1875
153326.8125,-542578.3125,-623545.6875,112024.265625,153494.71875,8187.265625,-382787.15625,153949.34375
152654.46875,-543223.875,-624513.875,107751.59375,152823.359375,7809.87890625,-382871.09375,153277.625
151974.25,-543340.8125,-624824.1875,105065.359375,152143.328125,8504.4814453125,-382719.0,152597.25
151694.59375,-542764.9375,-624178.8125,107152.03125,151864.203125,10177.107421875,-381954.125,152317.84375
151386.578125,-542252.8125,-623607.0,109478.3125,151555.65625,11024.23828125,-381152.6875,152009.390625
150597.921875,-542591.1875,-623984.8125,106962.3125,150767.703125,8813.1142578125,-380891.09375,151220.90625
149937.203125,-543346.875,-624863.6875,102740.78125,150107.53125,5831.48095703125,-381029.5,150560.46875
149452.171875,-543500.6875,-625133.1875,100795.9140625,149622.859375,3753.752197265625,-380880.28125,150075.25
148905.890625,-542929.0,-624441.3125,101968.9296875,149076.578125,2650.73828125,-380164.21875,149528.703125
148451.078125,-542398.8125,-623808.6875,103737.3125,148621.859375,1890.9576416015625,-379397.09375,149073.53125
147985.359375,-542623.5,-624158.5625,102336.0390625,148156.21875,3.8445003032684326,-379179.5625,148607.71875
147456.96875,-543170.3125,-624983.3125,98549.6484375,147628.265625,-2834.73779296875,-379482.84375,148079.6875
147002.78125,-543157.9375,-625156.75,96621.0546875,147174.53125,-4765.4814453125,-379522.28125,147625.765625
146651.6875,-542329.1875,-624441.625,98383.171875,146823.4375,-5044.9677734375,-378836.59375,147274.21875
146336.078125,-541589.6875,-623822.3125,100615.21875,146507.5625,-4811.61572265625,-377939.75,146958.25
145989.4375,-541650.625,-624181.25,99628.6171875,146161.109375,-5859.64404296875,-377737.53125,146611.625
145654.96875,-542127.375,-625049.9375,96403.5234375,145826.8125,-8395.494140625,-378129.3125,146276.96875
145355.28125,-542123.375,-625279.8125,94899.0703125,145527.125,-10090.1142578125,-378210.84375,145977.375
145090.359375,-541364.9375,-624555.125,96885.1640625,145262.296875,-10305.2275390625,-377536.1875,145712.546875
144734.34375,-540688.0,-623900.625,98972.0078125,144906.453125,-10747.0771484375,-376670.46875,145356.34375
144381.1875,-540842.5,-624218.1875,97931.578125,144553.921875,-11945.935546875,-376427.71875,145003.640625
144072.28125,-541360.1875,-625020.6875,94837.828125,144244.84375,-13352.306640625,-376699.0625,144694.296875
143627.484375,-541384.6875,-625185.1875,92889.203125,143800.21875,-14630.55859375,-376797.15625,144248.953125
143129.765625,-540892.1875,-624386.375,94158.609375,143302.671875,-14887.9609375,-376222.0,143751.3125
142651.609375,-540469.75,-623638.125,95899.984375,142824.875,-15213.6708984375,-375541.15625,143273.171875
142289.78125,-540392.4375,-623844.125,94912.125,142463.234375,-16278.5078125,-375364.65625,142911.703125
142527.515625,-540667.25,-624545.75,93747.78125,142700.875,-16176.94140625,-375542.21875,143149.34375
142677.8125,-540579.3125,-624768.125,93484.296875,142850.625,-15881.7197265625,-375482.875,143299.09375
142400.640625,-539981.625,-624140.5,94515.3359375,142573.46875,-15740.009765625,-374797.375,143021.578125
141834.34375,-539489.6875,-623573.3125,95105.9609375,142007.34375,-16376.2294921875,-373945.78125,142455.625
141192.671875,-539671.125,-623965.3125,92798.3671875,141366.203125,-18182.697265625,-373631.59375,141814.140625
140678.40625,-540230.4375,-624878.4375,89207.515625,140852.65625,-20101.103515625,-373852.25,141300.046875
139964.65625,-540548.25,-625118.25,86660.3125,140139.28125,-22369.26953125,-373873.90625,140586.125
139220.703125,-540131.375,-624440.5625,87366.8046875,139396.03125,-23705.814453125,-373148.90625,139842.359375
138598.96875,-539610.8125,-623827.375,88622.078125,138774.5625,-24149.541015625,-372272.53125,139220.265625
137951.3125,-540000.125,-624210.6875,86533.0859375,138127.265625,-25870.267578125,-372011.625,138572.328125
137315.890625,-540815.4375,-625142.3125,82196.9375,137492.296875,-28177.416015625,-372173.90625,137937.1875
