EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
179952.734375,180274.515625,366623.25,292646.21875,177412.953125,187062.296875,158403.609375,169488.375
179886.40625,180118.765625,366266.78125,292370.5,177058.015625,187002.21875,158244.8125,169207.984375
179893.375,179949.875,365998.125,292270.1875,176506.453125,186943.828125,158089.34375,169034.890625
179973.390625,180010.671875,366168.25,292479.5625,176545.34375,186974.046875,158159.515625,169225.609375
180009.6875,180205.671875,366497.09375,292675.0,177096.8125,187042.171875,158342.453125,169495.15625
179953.359375,180271.390625,366508.53125,292576.40625,177407.859375,187057.46875,158390.09375,169478.265625
179879.0625,180110.640625,366149.21875,292291.375,177045.3125,186994.703125,158230.328125,169192.078125
179888.09375,179944.78125,365887.625,292199.09375,176502.25,186942.578125,158088.703125,169036.421875
179963.203125,180006.75,366059.0,292409.90625,176545.625,186972.0,158166.9375,169232.484375
180000.9375,180204.328125,366388.84375,292610.375,177103.25,187046.734375,158357.734375,169505.0
179952.46875,180272.8125,366406.4375,292519.625,177418.859375,187069.71875,158409.59375,169489.796875
179877.28125,180120.921875,366065.625,292248.0,177066.421875,187013.84375,158254.46875,169207.0
179860.65625,179958.28125,365809.375,292151.96875,176522.28125,186959.65625,158106.953125,169046.96875
179918.859375,180026.234375,365986.84375,292361.375,176564.21875,186990.859375,158183.03125,169242.953125
179941.921875,180222.484375,366319.0,292560.21875,177117.28125,187062.296875,158367.578125,169508.125
179887.109375,180286.5,366329.71875,292462.21875,177427.796875,187079.109375,158412.453125,169484.34375
179814.515625,180132.359375,365976.5625,292180.9375,177070.890625,187015.890625,158253.9375,169199.5
179816.578125,179959.625,365707.625,292081.53125,176521.75,186955.453125,158100.0625,169026.671875
179888.71875,180022.65625,365879.3125,292295.46875,176563.953125,186988.0,158176.0625,169225.421875
179917.15625,180214.609375,366203.21875,292481.875,177114.0625,187049.0625,158360.15625,169497.3125
179873.609375,180279.171875,366214.03125,292382.1875,177421.359375,187063.09375,158400.46875,169472.359375
179815.234375,180123.234375,365863.03125,292102.8125,177057.65625,186999.265625,158240.4375,169189.125
179839.90625,179960.25,365606.6875,292015.09375,176514.328125,186944.453125,158095.59375,169032.03125
179925.65625,180021.859375,365778.0,292228.25,176556.703125,186976.203125,158171.140625,169225.78125
179960.875,180216.484375,366102.8125,292423.25,177110.40625,187049.59375,158355.765625,169494.890625
179898.375,180279.609375,366108.28125,292328.375,177423.234375,187068.28125,158401.09375,169478.53125
179820.421875,180120.46875,365751.28125,292052.90625,177064.1875,187009.09375,158244.28125,169199.140625
179835.171875,179958.546875,365495.375,291967.25,176522.546875,186958.578125,158104.71875,169045.453125
179921.359375,180020.875,365672.15625,292183.4375,176564.390625,186989.875,158182.234375,169240.53125
179969.90625,180213.90625,366001.4375,292381.3125,177118.1875,187059.4375,158365.328125,169506.34375
179928.875,180281.671875,366016.8125,292289.125,177435.578125,187078.65625,158415.140625,169492.75
179865.03125,180126.8125,365669.0,292008.125,177074.28125,187020.0,158257.78125,169207.8125
179878.71875,179963.734375,365412.3125,291911.84375,176528.625,186963.328125,158111.15625,169046.34375
179964.984375,180034.015625,365590.875,292125.15625,176579.328125,186996.84375,158190.28125,169243.21875
180005.140625,180222.84375,365913.1875,292319.71875,177131.859375,187062.109375,158374.453125,169506.703125
179942.8125,180276.03125,365908.625,292213.125,177433.15625,187072.578125,158415.578125,169483.625
179867.453125,180113.765625,365546.53125,291926.65625,177063.203125,187006.953125,158252.6875,169192.703125
179877.734375,179951.046875,365288.9375,291832.71875,176516.828125,186951.609375,158109.09375,169036.234375
179963.296875,180021.859375,365473.3125,292049.78125,176561.625,186988.09375,158190.8125,169241.875
180004.59375,180220.609375,365809.90625,292251.84375,177115.59375,187059.609375,158373.5625,169509.640625
179955.78125,180286.40625,365825.125,292157.96875,177426.1875,187078.125,158415.9375,169485.953125
179885.421875,180127.265625,365472.3125,291880.4375,177064.53125,187017.859375,158257.328125,169205.484375
179898.734375,179962.3125,365211.25,291785.6875,176520.234375,186965.640625,158115.0,169048.84375
179979.03125,180022.921875,365383.0,292002.84375,176566.71875,186997.03125,158193.578125,169246.515625
180019.703125,180215.234375,365710.125,292203.5625,177118.625,187064.4375,158376.953125,169518.5
179970.0,180279.078125,365714.25,292099.59375,177426.453125,187078.828125,158420.140625,169499.90625
179904.375,180124.578125,365357.34375,291821.25,177068.46875,187018.75,158262.078125,169213.984375
179917.609375,179964.09375,365098.15625,291730.34375,176525.953125,186966.546875,158118.125,169059.3125
179986.890625,180024.890625,365273.75,291936.9375,176570.203125,186992.828125,158191.625,169251.265625
180016.671875,180218.734375,365602.5,292130.4375,177122.65625,187058.0,158373.109375,169514.5625
179964.546875,180286.671875,365617.96875,292035.5625,177434.6875,187075.890625,158421.03125,169499.640625
179894.0,180130.484375,365273.375,291758.75,177076.703125,187018.65625,158266.359375,169220.0625
179904.375,179965.890625,365019.03125,291667.84375,176532.65625,186966.453125,158124.828125,169061.546875
179975.625,180022.5625,365189.625,291878.5625,176569.40625,186988.890625,158196.625,169244.109375
180013.265625,180213.0,365514.875,292084.375,177117.90625,187056.65625,158379.375,169512.859375
179966.515625,180275.234375,365526.78125,291994.875,177429.9375,187073.296875,158427.828125,169503.125
179902.671875,180122.25,365174.6875,291713.0,177068.203125,187009.015625,158263.859375,169212.015625
179918.859375,179962.21875,364918.4375,291621.0625,176524.34375,186956.078125,158116.875,169048.9375
179987.875,180023.8125,365085.46875,291827.875,176561.171875,186985.21875,158190.453125,169243.84375
180021.3125,180221.59375,365411.53125,292022.25,177112.375,187053.796875,158374.015625,169508.390625
179974.734375,180290.15625,365427.25,291928.5625,177427.078125,187071.59375,158422.46875,169495.609375
179907.046875,180134.859375,365076.34375,291651.46875,177067.21875,187013.390625,158264.84375,169213.703125
179920.46875,179972.765625,364819.75,291569.125,176524.875,186962.96875,158121.703125,169060.921875
179988.421875,180031.15625,364990.6875,291773.6875,176568.15625,186990.140625,158193.234375,169250.546875
180022.390625,180227.40625,365314.15625,291971.09375,177121.3125,187060.59375,158380.265625,169518.59375
179969.453125,180292.390625,365319.53125,291879.375,177434.5,187075.890625,158425.78125,169499.8125
179898.921875,180132.8125,364961.625,291601.5,177073.296875,187012.234375,158260.46875,169211.203125
179907.953125,179960.875,364698.0625,291506.8125,176523.625,186953.75,158109.0,169049.296875
179988.140625,180021.234375,364875.09375,291716.9375,176567.25,186981.828125,158188.125,169247.953125
180024.984375,180217.296875,365205.875,291910.65625,177120.859375,187053.171875,158374.453125,169516.53125
179971.609375,180276.75,365214.03125,291807.3125,177424.21875,187066.046875,158413.609375,169493.546875
179902.3125,180121.90625,364859.53125,291525.78125,177058.375,187004.53125,158255.640625,169211.5625
179911.875,179957.390625,364602.125,291433.5,176516.828125,186950.453125,158109.359375,169048.84375
179985.46875,180019.796875,364776.71875,291643.59375,176562.96875,186981.03125,158184.734375,169241.6875
180017.828125,180216.671875,365110.125,291841.46875,177123.640625,187056.296875,158376.515625,169518.046875
179960.96875,180277.28125,365119.875,291742.65625,177430.21875,187072.3125,158421.21875,169504.015625
179894.0,180120.734375,364772.34375,291465.5,177065.703125,187007.9375,158257.953125,169207.984375
179908.9375,179956.234375,364520.03125,291375.375,176523.0,186951.15625,158109.90625,169045.09375
179987.515625,180019.265625,364697.875,291587.375,176568.78125,186982.359375,158185.1875,169238.46875
180025.078125,180213.71875,365030.1875,291790.78125,177126.5,187054.96875,158375.171875,169514.203125
179970.078125,180271.203125,365035.65625,291693.9375,177430.484375,187069.453125,158416.5625,169493.828125
179900.703125,180112.6875,364681.96875,291410.875,177066.859375,187006.859375,158254.734375,169206.375
179910.1875,179943.890625,364423.5,291317.28125,176521.390625,186948.5625,158105.421875,169045.265625
179986.265625,180008.171875,364594.15625,291530.78125,176567.53125,186979.140625,158181.15625,169242.859375
180019.34375,180206.75,364915.125,291727.65625,177122.734375,187051.65625,158366.5,169510.546875
179963.65625,180268.703125,364918.25,291627.78125,177426.71875,187062.296875,158409.59375,169491.046875
179895.703125,180113.21875,364567.53125,291356.25,177067.125,187003.375,158253.84375,169213.984375
179907.5,179950.6875,364307.875,291264.25,176520.3125,186949.46875,158111.0625,169059.390625
179984.296875,180017.296875,364483.125,291474.375,176561.71875,186979.5,158186.34375,169251.796875
180022.5625,180216.40625,364818.03125,291677.125,177122.390625,187054.78125,158375.890625,169520.015625
179970.265625,180281.671875,364828.84375,291580.9375,177435.046875,187074.1875,158423.1875,169504.546875
179902.140625,180129.5,364480.78125,291304.5625,177078.125,187019.828125,158269.484375,169225.421875
179917.78125,179974.109375,364230.625,291219.46875,176544.453125,186973.78125,158130.015625,169072.09375
179997.984375,180043.125,364410.875,291430.1875,176595.421875,187006.140625,158209.328125,169269.234375
180038.75,180237.6875,364741.40625,291626.71875,177151.265625,187074.453125,158394.65625,169534.859375
179992.53125,180299.734375,364755.375,291533.1875,177459.984375,187092.0625,158439.0,169515.453125
179919.84375,180135.671875,364398.4375,291248.53125,177087.609375,187022.78125,158273.15625,169226.234375
179932.359375,179974.109375,364145.875,291157.875,176545.34375,186967.34375,158124.203125,169060.015625
180011.125,180039.5625,364327.625,291371.8125,176593.09375,186999.265625,158202.25,169255.546875
180044.03125,180231.953125,364656.5625,291568.3125,177145.1875,187068.828125,158384.734375,169522.875
179990.375,180295.703125,364670.15625,291477.40625,177456.140625,187088.671875,158432.75,169513.5
179912.6875,180131.015625,364315.03125,291194.25,177088.671875,187022.234375,158271.09375,169228.734375
179919.390625,179964.8125,364057.4375,291090.96875,176540.171875,186964.84375,158122.0625,169064.21875
179991.90625,180028.015625,364234.375,291297.96875,176584.6875,186995.5,158198.328125,169255.546875
180028.109375,180223.734375,364560.90625,291495.90625,177139.90625,187066.140625,158384.921875,169526.1875
179978.484375,180288.109375,364563.9375,291400.96875,177442.28125,187082.234375,158428.1875,169509.734375
179911.25,180129.59375,364207.21875,291127.8125,177070.171875,187019.640625,158267.4375,169225.609375
179926.28125,179971.875,363955.625,291037.875,176528.90625,186967.34375,158127.875,169073.96875
180000.75,180034.90625,364130.59375,291252.28125,176575.484375,186994.609375,158204.21875,169267.984375
180032.765625,180222.65625,364454.40625,291449.6875,177126.9375,187057.375,158382.5,169525.109375
179984.84375,180288.015625,364464.625,291354.8125,177438.265625,187077.40625,158427.734375,169511.078125
179911.34375,180124.3125,364108.3125,291072.125,177072.40625,187011.875,158265.828125,169227.125
179925.5625,179962.3125,363856.28125,290981.375,176529.703125,186957.234375,158122.0625,169067.078125
180002.984375,180032.765625,364036.625,291190.40625,176578.609375,186990.328125,158201.28125,169263.15625
180034.1875,180227.578125,364365.0,291384.875,177135.796875,187066.40625,158389.828125,169532.359375
179978.765625,180289.09375,364372.0625,291286.78125,177442.109375,187082.671875,158437.578125,169514.125
179904.015625,180127.359375,364013.1875,291003.0,177074.8125,187017.0625,158276.546875,169224.96875
179916.53125,179963.828125,363756.96875,290915.65625,176531.40625,186961.890625,158129.03125,169069.5
179994.9375,180031.421875,363934.34375,291133.90625,176581.375,186992.640625,158205.5625,169270.75
180032.671875,180228.734375,364263.34375,291335.78125,177138.65625,187062.46875,158391.53125,169537.90625
179983.765625,180295.265625,364271.59375,291237.15625,177444.78125,187079.015625,158435.703125,169518.140625
179909.921875,180137.09375,363918.34375,290958.40625,177078.75,187017.5,158273.515625,169225.78125
179907.234375,179972.5,363662.28125,290864.96875,176535.25,186964.03125,158129.03125,169067.796875
179963.828125,180040.453125,363838.75,291078.5625,176583.078125,186996.765625,158209.328125,169268.421875
179975.1875,180234.46875,364157.6875,291271.3125,177131.328125,187066.859375,158394.03125,169537.71875
179909.5625,180298.921875,364163.5,291174.9375,177439.59375,187082.328125,158438.65625,169518.671875
179849.65625,180139.953125,363812.3125,290899.28125,177075.265625,187020.265625,158277.8125,169234.453125
179866.828125,179973.9375,363555.0625,290803.09375,176528.90625,186958.9375,158128.234375,169071.546875
179953.359375,180039.734375,363732.71875,291015.34375,176578.96875,186989.609375,158206.1875,169265.828125
179991.8125,180236.25,364063.96875,291219.0,177138.75,187060.6875,158395.015625,169533.78125
179940.484375,180300.625,364072.84375,291126.46875,177444.078125,187078.65625,158441.0625,169517.875
179870.75,180139.25,363715.46875,290845.21875,177074.90625,187017.6875,158280.21875,169233.46875
179879.609375,179975.265625,363456.09375,290753.65625,176529.4375,186959.5625,158136.453125,169078.609375
179954.890625,180041.796875,363628.5625,290963.75,176576.015625,186993.1875,158216.03125,169279.15625
179992.703125,180240.1875,363956.6875,291163.125,177134.546875,187070.4375,158406.1875,169550.421875
179941.296875,180306.078125,363966.875,291067.90625,177444.078125,187091.984375,158451.703125,169529.140625
179870.84375,180152.125,363616.5,290792.0,177079.109375,187031.0,158292.5625,169246.875
179886.125,179988.328125,363364.375,290705.0,176534.359375,186977.171875,158147.359375,169088.8125
179965.890625,180050.828125,363547.65625,290920.84375,176583.96875,187005.4375,158224.078125,169287.375
179996.90625,180243.40625,363878.28125,291120.65625,177135.890625,187075.53125,158408.78125,169555.875
179942.546875,180308.9375,363886.15625,291018.65625,177442.109375,187092.421875,158452.859375,169531.375
179868.875,180149.890625,363529.15625,290732.375,177073.484375,187027.421875,158288.71875,169242.40625
179878.265625,179983.765625,363271.125,290641.90625,176528.1875,186970.109375,158140.5625,169082.546875
179954.078125,180055.015625,363451.375,290854.6875,176582.359375,187003.734375,158224.34375,169282.828125
179986.359375,180251.09375,363773.5,291042.625,177134.625,187074.546875,158407.09375,169544.515625
179927.703125,180312.609375,363779.84375,290946.3125,177438.609375,187090.8125,158448.84375,169524.75
179850.8125,180151.140625,363426.34375,290670.6875,177071.78125,187028.3125,158288.984375,169240.890625
179852.34375,179981.703125,363166.34375,290576.90625,176522.640625,186963.953125,158140.390625,169076.375
179912.59375,180042.5,363345.3125,290793.4375,176572.625,186990.40625,158219.328125,169277.90625
179934.59375,180240.546875,363672.90625,290988.53125,177126.765625,187059.078125,158403.609375,169546.296875
179884.078125,180310.71875,363680.25,290891.25,177434.6875,187079.734375,158449.5625,169530.65625
179809.421875,180149.703125,363323.96875,290609.4375,177067.21875,187016.703125,158288.171875,169246.703125
179817.921875,179988.328125,363072.28125,290522.4375,176530.59375,186963.953125,158145.84375,169092.5625
179891.671875,180056.984375,363255.28125,290740.96875,176585.859375,186996.21875,158227.296875,169291.671875
179921.53125,180250.46875,363581.375,290935.59375,177137.5,187066.5,158410.390625,169554.0
179863.953125,180306.4375,363582.78125,290832.0625,177436.109375,187080.890625,158449.46875,169525.828125
179795.109375,180151.5,363230.625,290562.0625,177075.984375,187026.625,158294.25,169250.1875
179806.921875,179992.078125,362977.25,290474.6875,176537.9375,186972.984375,158153.625,169099.984375
179884.96875,180061.109375,363160.0625,290688.90625,176592.921875,187003.375,158232.75,169294.625
179915.8125,180256.015625,363487.5625,290883.90625,177149.03125,187072.390625,158416.296875,169555.78125
179865.921875,180316.71875,363492.5,290786.28125,177452.921875,187090.1875,158461.71875,169537.359375
179801.375,180156.671875,363136.65625,290509.75,177084.75,187026.625,158303.640625,169259.3125
179810.21875,179986.890625,362880.0625,290417.75,176536.234375,186967.703125,158155.859375,169097.125
179881.125,180049.84375,363055.5625,290626.875,176586.03125,186994.96875,158232.484375,169288.71875
179914.65625,180243.046875,363384.75,290824.09375,177145.625,187062.5625,158420.59375,169563.296875
179855.203125,180297.140625,363382.875,290715.84375,177441.296875,187071.859375,158456.078125,169531.28125
179786.53125,180140.578125,363026.15625,290435.625,177072.140625,187011.78125,158294.703125,169246.34375
179796.1875,179975.890625,362768.75,290344.96875,176528.1875,186955.1875,158147.1875,169089.53125
179874.234375,180043.84375,362949.53125,290558.5625,176579.140625,186983.34375,158223.625,169286.484375
179910.359375,180241.890625,363282.46875,290760.8125,177136.59375,187057.375,158409.859375,169557.84375
179861.453125,180308.9375,363294.1875,290665.59375,177440.859375,187079.015625,158453.671875,169530.296875
179795.46875,180156.953125,362944.875,290386.90625,177073.5625,187023.671875,158297.203125,169244.828125
179805.3125,179995.828125,362693.0,290301.0625,176534.984375,186973.328125,158155.40625,169093.640625
179885.5,180066.203125,362875.75,290520.75,176591.125,187009.90625,158235.515625,169292.75
179926.015625,180267.984375,363208.1875,290720.03125,177152.609375,187088.21875,158428.28125,169564.8125
179867.71875,180320.734375,363204.78125,290610.15625,177449.703125,187104.578125,158470.828125,169541.125
179790.5625,180146.75,362839.09375,290321.09375,177071.515625,187033.234375,158306.78125,169252.609375
179802.09375,179981.0,362585.09375,290232.0625,176526.578125,186974.5,158161.9375,169098.46875
179872.8125,180046.96875,362766.40625,290446.4375,176577.984375,187003.46875,158238.375,169295.96875
179897.75,180241.703125,363095.875,290645.46875,177132.046875,187072.578125,158423.453125,169560.609375
179837.5,180299.375,363102.21875,290547.9375,177430.75,187084.375,158462.25,169536.203125
179765.96875,180141.484375,362749.34375,290272.65625,177058.375,187022.234375,158297.296875,169251.703125
179778.75,179981.984375,362496.5,290187.4375,176517.359375,186966.453125,158150.671875,169099.53125
179858.6875,180051.171875,362681.46875,290403.625,176576.375,186999.078125,158232.203125,169298.296875
179891.5,180247.6875,363007.625,290596.375,177131.234375,187069.984375,158419.875,169562.578125
179835.96875,180301.609375,363005.40625,290490.15625,177426.546875,187080.890625,158457.6875,169539.15625
179767.765625,180136.375,362643.9375,290205.6875,177048.53125,187010.890625,158290.234375,169250.90625
179784.75,179977.328125,362394.125,290120.5625,176511.109375,186960.546875,158150.578125,169102.21875
179860.921875,180044.03125,362578.03125,290337.1875,176569.671875,186992.28125,158233.015625,169304.375
179893.828125,180240.359375,362909.03125,290534.34375,177126.3125,187061.578125,158416.125,169562.671875
179847.421875,180302.40625,362915.0,290428.84375,177423.6875,187076.875,158453.671875,169525.734375
179791.890625,180147.921875,362565.96875,290154.09375,177055.78125,187019.828125,158295.515625,169244.90625
179817.203125,179993.15625,362321.78125,290074.78125,176521.484375,186972.265625,158157.546875,169092.828125
179905.625,180066.375,362512.15625,290292.21875,176583.34375,187009.90625,158243.03125,169298.921875
179948.453125,180261.640625,362842.15625,290489.90625,177138.5625,187081.0625,158428.1875,169566.78125
179904.015625,180319.046875,362847.40625,290393.25,177436.828125,187097.4375,158468.328125,169540.40625
179847.328125,180161.15625,362496.40625,290119.21875,177071.328125,187038.328125,158311.0625,169259.125
179866.640625,180001.828125,362245.0,290030.53125,176534.171875,186984.953125,158173.109375,169108.203125
179951.671875,180073.890625,362430.78125,290248.15625,176594.25,187023.046875,158259.296875,169313.84375
179983.3125,180268.703125,362756.3125,290438.59375,177151.890625,187092.609375,158446.25,169580.71875
179920.828125,180320.65625,362753.71875,290333.71875,177445.234375,187097.4375,158481.5625,169554.265625
179852.96875,180155.34375,362397.4375,290054.3125,177071.0625,187028.953125,158311.421875,169257.515625
179866.109375,179993.15625,362146.1875,289971.34375,176531.40625,186971.71875,158165.953125,169102.75
179943.984375,180057.703125,362328.5,290187.0,176586.390625,186998.640625,158245.703125,169299.546875
179982.0625,180245.90625,362656.53125,290383.25,177138.390625,187066.59375,158430.328125,169566.15625
179926.8125,180298.921875,362654.75,290280.78125,177430.75,187075.96875,158469.3125,169541.484375
179854.125,180138.4375,362296.84375,290001.65625,177057.828125,187016.078125,158310.796875,169262.171875
179863.421875,179981.625,362045.53125,289916.09375,176522.28125,186964.65625,158171.953125,169113.21875
179940.578125,180055.203125,362229.4375,290132.375,176584.875,187001.59375,158253.9375,169311.515625
179974.5625,180257.34375,362558.8125,290329.78125,177147.421875,187079.015625,158443.828125,169579.296875
179917.609375,180319.9375,362561.21875,290223.90625,177445.234375,187096.890625,158486.484375,169554.984375
179845.1875,180158.640625,362204.59375,289944.15625,177071.25,187034.3125,158322.6875,169266.546875
179862.0,179997.359375,361953.96875,289859.59375,176533.109375,186977.09375,158182.765625,169114.109375
179939.328125,180066.640625,362137.875,290071.375,176593.453125,187008.375,158262.703125,169310.265625
179971.875,180258.6875,362463.40625,290270.21875,177151.078125,187079.90625,158446.703125,169573.578125
179914.109375,180312.6875,362458.9375,290170.90625,177443.71875,187095.28125,158484.96875,169546.125
179840.171875,180149.53125,362098.71875,289883.28125,177065.4375,187027.15625,158315.984375,169248.21875
179850.453125,179986.984375,361850.0,289799.0625,176526.75,186973.328125,158172.65625,169097.75
179926.8125,180058.234375,362036.21875,290016.9375,176589.96875,187006.59375,158255.0,169301.328125
179961.140625,180256.359375,362365.78125,290214.78125,177150.375,187078.5625,158443.03125,169571.421875
179902.40625,180312.328125,362369.1875,290108.75,177445.5,187090.71875,158485.234375,169546.578125
179836.25,180156.328125,362013.15625,289829.53125,177075.53125,187031.890625,158330.109375,169264.84375
179849.125,179994.140625,361760.21875,289740.9375,176535.515625,186975.75,158183.21875,169112.765625
179928.15625,180060.5625,361945.5625,289955.15625,176597.828125,187009.546875,158263.859375,169318.578125
179961.859375,180255.65625,362275.03125,290150.96875,177157.25,187079.453125,158448.65625,169583.765625
179908.125,180314.84375,362275.5625,290049.40625,177454.796875,187095.203125,158487.375,169553.28125
179836.59375,180152.75,361916.25,289772.40625,177077.0625,187033.78125,158322.59375,169267.625
179849.46875,179993.515625,361669.03125,289691.6875,176536.40625,186977.359375,158182.234375,169116.53125
179925.65625,180069.15625,361862.78125,289912.875,176601.046875,187012.671875,158268.515625,169323.5
179964.453125,180269.6875,362196.53125,290116.34375,177166.46875,187088.21875,158455.71875,169590.921875
179918.5,180333.796875,362197.34375,290016.84375,177464.1875,187107.359375,158498.8125,169567.40625
179852.421875,180170.625,361834.78125,289729.5,177083.40625,187042.453125,158333.859375,169281.65625
179862.4375,180000.75,361574.71875,289640.0,176536.59375,186987.375,158188.484375,169120.015625
179944.0625,180070.125,361761.65625,289858.78125,176603.28125,187022.953125,158277.453125,169324.9375
179975.453125,180266.65625,362085.9375,290049.3125,177161.015625,187093.671875,158460.734375,169587.078125
179922.703125,180323.328125,362084.34375,289948.53125,177454.53125,187108.25,158498.28125,169561.5
179860.109375,180163.46875,361734.125,289676.03125,177084.65625,187050.21875,158339.40625,169277.8125
179879.15625,180006.46875,361487.375,289595.125,176549.546875,187000.78125,158198.59375,169130.5625
179954.171875,180076.03125,361670.8125,289810.3125,176609.015625,187030.46875,158276.203125,169328.515625
179985.828125,180268.796875,362000.03125,290007.28125,177164.40625,187098.953125,158460.828125,169590.734375
179932.796875,180324.859375,362000.71875,289898.90625,177460.25,187116.828125,158502.390625,169564.71875
179859.40625,180163.46875,361639.71875,289619.15625,177084.03125,187056.484375,158342.53125,169281.921875
179866.015625,179998.96875,361387.125,289536.71875,176545.078125,186997.921875,158200.5625,169133.25
179938.796875,180069.15625,361575.59375,289757.3125,176608.734375,187026.984375,158281.46875,169339.421875
179964.90625,180260.125,361894.59375,289947.125,177159.75,187094.03125,158462.34375,169602.1875
179907.953125,180314.21875,361884.40625,289840.71875,177448.890625,187108.078125,158497.75,169572.671875
179841.609375,180157.75,361528.40625,289564.71875,177078.3125,187048.078125,158341.375,169288.359375
179851.171875,179997.171875,361276.34375,289479.15625,176539.265625,186994.34375,158200.5625,169137.53125
179923.140625,180066.640625,361459.28125,289690.59375,176597.390625,187021.96875,158275.296875,169328.859375
179961.859375,180262.171875,361791.875,289885.0625,177157.34375,187095.46875,158463.59375,169595.921875
179911.171875,180318.140625,361794.375,289780.46875,177448.359375,187108.078125,158501.953125,169567.140625
179843.21875,180157.65625,361439.4375,289499.4375,177073.296875,187044.59375,158337.171875,169280.5
179858.59375,180000.03125,361195.34375,289418.625,176537.3125,186992.109375,158194.84375,169134.234375
179932.71875,180066.203125,361379.34375,289634.90625,176594.078125,187014.734375,158271.90625,169330.5625
179960.25,180259.578125,361705.59375,289827.9375,177150.453125,187081.703125,158453.671875,169591.453125
179895.609375,180313.5,361700.6875,289721.28125,177444.421875,187095.546875,158492.828125,169565.890625
179822.125,180157.484375,361348.59375,289445.34375,177076.34375,187041.734375,158339.671875,169285.6875
179834.640625,180003.53125,361104.96875,289364.4375,176545.078125,186993.453125,158201.453125,169134.578125
179906.875,180073.625,361290.3125,289580.0,176609.28125,187025.015625,158277.53125,169327.34375
179939.15625,180268.890625,361614.0625,289772.78125,177168.421875,187096.984375,158462.796875,169594.40625
179883.359375,180326.640625,361611.28125,289670.21875,177461.859375,187111.734375,158504.359375,169572.046875
179814.703125,180167.3125,361255.4375,289400.21875,177090.90625,187053.625,158345.84375,169291.9375
179829.71875,180009.609375,361011.8125,289325.5625,176561.09375,187001.140625,158205.75,169146.03125
179907.046875,180077.375,361198.9375,289539.78125,176621.34375,187030.640625,158285.046875,169347.375
179939.515625,180272.8125,361525.1875,289730.5625,177178.078125,187097.796875,158471.375,169615.140625
179883.1875,180329.59375,361523.375,289623.46875,177474.375,187110.75,158510.0,169581.890625
179815.234375,180165.4375,361165.5,289343.71875,177095.5625,187050.5,158345.046875,169290.59375
179832.484375,180009.6875,360921.0625,289259.21875,176561.0,187000.78125,158205.125,169144.875
179904.8125,180074.0625,361102.375,289467.4375,176623.3125,187025.8125,158282.453125,169344.25
179935.75,180259.234375,361423.78125,289656.53125,177175.9375,187085.71875,158460.203125,169603.171875
179882.734375,180319.21875,361428.1875,289558.09375,177467.9375,187100.46875,158497.03125,169579.46875
179816.21875,180163.921875,361078.84375,289285.0625,177091.453125,187041.734375,158333.953125,169294.265625
179834.640625,180013.53125,360839.0625,289206.375,176558.5,186993.1875,158196.09375,169139.953125
179916.265625,180089.0,361028.875,289425.5,176625.109375,187029.21875,158280.21875,169337.09375
179962.578125,180286.859375,361356.375,289620.59375,177185.953125,187105.75,158468.875,169604.0625
179917.515625,180345.328125,361353.25,289518.21875,177479.203125,187124.609375,158509.90625,169580.28125
179851.890625,180180.640625,360994.625,289236.59375,177098.515625,187062.65625,158347.1875,169294.171875
179865.125,180016.578125,360744.375,289150.75,176558.765625,187006.859375,158207.0,169144.15625
179942.375,180080.328125,360931.25,289369.1875,176626.265625,187040.125,158290.6875,169349.15625
179975.453125,180271.65625,361255.875,289562.84375,177184.078125,187108.703125,158475.9375,169612.28125
179924.484375,180330.125,361255.09375,289459.84375,177475.1875,187123.53125,158516.171875,169589.484375
179847.6875,180164.015625,360892.09375,289171.15625,177090.46875,187051.5625,158350.765625,169297.75
179862.625,180008.984375,360648.625,289091.3125,176555.640625,186998.1875,158210.75,169148.53125
179945.234375,180085.234375,360841.5625,289314.375,176625.734375,187035.46875,158296.9375,169356.578125
179983.671875,180283.546875,361171.65625,289514.75,177189.53125,187107.71875,158483.625,169623.828125
179935.21875,180342.46875,361173.71875,289409.875,177485.734375,187124.25,158522.953125,169593.15625
179865.65625,180175.453125,360815.71875,289130.28125,177105.578125,187062.296875,158361.140625,169306.96875
179873.34375,180012.828125,360567.0,289050.34375,176569.484375,187010.4375,158221.921875,169158.71875
179945.046875,180077.28125,360745.8125,289265.65625,176632.078125,187039.5,158299.4375,169354.796875
179976.171875,180262.53125,361061.78125,289455.0,177184.515625,187101.453125,158477.265625,169610.5
179929.234375,180323.953125,361061.875,289354.15625,177480.734375,187116.921875,158516.703125,169587.078125
179859.578125,180158.28125,360698.0,289072.09375,177098.78125,187048.53125,158346.734375,169290.59375
179869.5,179995.390625,360446.46875,288984.1875,176560.375,186993.453125,158204.671875,169136.46875
179945.140625,180070.40625,360638.875,289198.15625,176628.953125,187029.84375,158291.75,169345.234375
179970.984375,180264.953125,360966.75,289388.0625,177186.046875,187100.921875,158475.75,169609.15625
179912.15625,180321.28125,360966.75,289283.53125,177474.734375,187114.15625,158514.46875,169580.28125
179838.65625,180156.40625,360611.71875,289005.84375,177091.1875,187049.15625,158353.53125,169299.8125
179854.03125,179996.015625,360369.6875,288929.21875,176555.453125,186997.921875,158217.09375,169158.09375
179928.15625,180064.140625,360556.09375,289148.53125,176623.140625,187025.90625,158298.1875,169356.578125
